INFO 05/17/2025 10:22:13 PM:  OpenAI model is set to gpt-4o-2024-11-20
INFO 05/17/2025 10:22:13 PM:  Validation file is set to /home/nitesh/research/conceptual-spaces/data/easy_test_tastes_2040.jsonl
INFO 05/17/2025 10:22:14 PM:  Question: This question is about two food items: Is mix fruits stewed generally sweeter in taste than tartiflette ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:33:23 PM:  Question: This question is about two food items: Is redcurrant juice generally more bitter in taste than tapenade?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:33:24 PM:  Question: This question is about two food items: Is vegetable gratin generally more bitter in taste than vacherin cheese with bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:24 PM:  Question: This question is about two food items: Is potatoes with salt generally more bitter in taste than mango?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:25 PM:  Question: This question is about two food items: Is flavoured light yogurt drink generally more bitter in taste than whiting with sauce?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:25 PM:  Number of validation datapoints processed = 50, Accuracy till now is 56.0
INFO 05/17/2025 10:33:26 PM:  Question: This question is about two food items: Is lambic beer generally more bitter in taste than mango?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:26 PM:  Question: This question is about two food items: Is vacherin cheese with bread generally more bitter in taste than plain yogurt with jam?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:27 PM:  Question: This question is about two food items: Is mont d'or cheese generally more bitter in taste than stuffed puff pastries?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:27 PM:  Question: This question is about two food items: Is smoked ham generally more bitter in taste than wheat Ebly?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:28 PM:  Question: This question is about two food items: Is oysters with lemon juice generally more bitter in taste than mortadella?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:29 PM:  Question: This question is about two food items: Is roast turkey  generally more bitter in taste than Bleu d'Auvergne cheese with bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:29 PM:  Question: This question is about two food items: Is artichoke with vinaigrette generally more bitter in taste than wheat Ebly?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:33:30 PM:  Question: This question is about two food items: Is hard boiled eggs with salt generally more bitter in taste than mix fruits stewed?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:30 PM:  Question: This question is about two food items: Is grilled whiting  generally more bitter in taste than Mousseux?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:31 PM:  Question: This question is about two food items: Is cancoillotte cheese generally more bitter in taste than  canned tuna with vinaigrette?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:31 PM:  Question: This question is about two food items: Is flavoured light yogurt drink generally more bitter in taste than fresh goat cheese with bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:32 PM:  Question: This question is about two food items: Is wheat Ebly generally more bitter in taste than pound cake?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:33 PM:  Question: This question is about two food items: Is white bread with jam generally more bitter in taste than vacherin cheese with bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:33 PM:  Question: This question is about two food items: Is latte without sugar generally more bitter in taste than stuffed veal?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:33:34 PM:  Question: This question is about two food items: Is lambic beer generally more bitter in taste than tapenade?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:35 PM:  Question: This question is about two food items: Is foie gras generally more bitter in taste than tapenade?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:35 PM:  Question: This question is about two food items: Is salted butter caramel generally more bitter in taste than flavoured light yogurt drink?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:36 PM:  Question: This question is about two food items: Is alcohol-free beer  generally more bitter in taste than white sandwich bread with jam and dairy fat?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:33:37 PM:  Question: This question is about two food items: Is whole wheat bread generally more bitter in taste than celeriac remoulade?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:37 PM:  Question: This question is about two food items: Is grapefruit with sugar generally more bitter in taste than oysters without lemon juice?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:38 PM:  Question: This question is about two food items: Is sweet pancake with jam generally more bitter in taste than Bleu d'Auvergne cheese with bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:38 PM:  Question: This question is about two food items: Is oysters without lemon juice generally more bitter in taste than tea with sugar ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:39 PM:  Question: This question is about two food items: Is turkey with gravy generally more bitter in taste than white chocolate?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:40 PM:  Question: This question is about two food items: Is white sandwich bread with jam and dairy fat generally more bitter in taste than tomme de vache cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:40 PM:  Question: This question is about two food items: Is cooked tomato generally more bitter in taste than Bleu d'Auvergne cheese with bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:41 PM:  Question: This question is about two food items: Is sparkling water with lemon juice generally more bitter in taste than donut?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:33:42 PM:  Question: This question is about two food items: Is langres cheese generally more bitter in taste than sweet corn with vinaigrette?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:33:42 PM:  Question: This question is about two food items: Is coffee with sugar generally more bitter in taste than braised endive ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:43 PM:  Question: This question is about two food items: Is radish with salt and butter generally more bitter in taste than smoked ham?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:43 PM:  Question: This question is about two food items: Is munster cheese generally more bitter in taste than white bread with jam?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:44 PM:  Question: This question is about two food items: Is cauliflower  generally more bitter in taste than muskmelon ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:33:45 PM:  Question: This question is about two food items: Is Munster cheese avec pain generally more bitter in taste than coffee with sugar?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:45 PM:  Question: This question is about two food items: Is beef bourguignon generally more bitter in taste than whiting with sauce?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:46 PM:  Question: This question is about two food items: Is candied almond generally more bitter in taste than grapefruit?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:46 PM:  Question: This question is about two food items: Is smoked salmon  generally more bitter in taste than mortadella?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:47 PM:  Question: This question is about two food items: Is whole wheat sandwich bread with Nutella spread generally more bitter in taste than tea with sugar ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:48 PM:  Question: This question is about two food items: Is oysters with lemon juice generally more bitter in taste than tomato with mayonnaise?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:48 PM:  Question: This question is about two food items: Is cancoillotte cheese generally more bitter in taste than rillettes fish?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:49 PM:  Question: This question is about two food items: Is green beans  generally more bitter in taste than leek with vinaigrette?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:49 PM:  Question: This question is about two food items: Is white wine generally more bitter in taste than grapefruit?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:50 PM:  Question: This question is about two food items: Is fruit soda generally more bitter in taste than tartiflette ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:50 PM:  Question: This question is about two food items: Is clementine generally more bitter in taste than light lager?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:51 PM:  Question: This question is about two food items: Is strawberry with sugar generally more bitter in taste than taboulé?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:52 PM:  Question: This question is about two food items: Is martini generally more bitter in taste than roast pork ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:52 PM:  Question: This question is about two food items: Is white rice with tomato sauce generally more bitter in taste than salted butter caramel?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:53 PM:  Question: This question is about two food items: Is plain yogurt with jam generally more bitter in taste than sparkling water with lemon juice?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:53 PM:  Question: This question is about two food items: Is coulommiers cheese generally more bitter in taste than light lager?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:54 PM:  Question: This question is about two food items: Is Mousseux generally more bitter in taste than strawberry jam?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:55 PM:  Question: This question is about two food items: Is plaice with lemon juice generally more bitter in taste than grapefruit with sugar?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:55 PM:  Question: This question is about two food items: Is mango generally more bitter in taste than white bread with butter?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:55 PM:  Number of validation datapoints processed = 100, Accuracy till now is 58.0
INFO 05/17/2025 10:33:56 PM:  Question: This question is about two food items: Is grapefruit juice generally more bitter in taste than lemon?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:33:56 PM:  Question: This question is about two food items: Is camembert cheese generally more bitter in taste than cocktail with alcohol?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:33:57 PM:  Question: This question is about two food items: Is pound cake generally more bitter in taste than endive salad?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:33:57 PM:  Question: This question is about two food items: Is green beans  generally more bitter in taste than flavoured light yogurt with fruit?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:33:58 PM:  Question: This question is about two food items: Is whole wheat bread generally more bitter in taste than stuffed puff pastries?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:33:59 PM:  Question: This question is about two food items: Is salad with vinaigrette generally more bitter in taste than strawberry jam?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:33:59 PM:  Question: This question is about two food items: Is fruit soda generally more bitter in taste than hard boiled eggs with salt?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:00 PM:  Question: This question is about two food items: Is blackberries with sugar and cream generally more bitter in taste than wholegrain bread?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:00 PM:  Question: This question is about two food items: Is Bleu d'Auvergne cheese with bread generally more bitter in taste than provolone cheese?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:01 PM:  Question: This question is about two food items: Is potatoes with salt generally more bitter in taste than  canned tuna with vinaigrette?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:01 PM:  Question: This question is about two food items: Is strawberry with sugar generally more bitter in taste than vanilla custard?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:02 PM:  Question: This question is about two food items: Is salsify generally more bitter in taste than Bleu de Bresse cheese with bread?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:02 PM:  Question: This question is about two food items: Is salad with vinaigrette generally more bitter in taste than pomelo ?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:03 PM:  Question: This question is about two food items: Is flavoured light yogurt drink generally more bitter in taste than syrup with water?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:04 PM:  Question: This question is about two food items: Is redcurrant juice generally more bitter in taste than  canned tuna with vinaigrette?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:04 PM:  Question: This question is about two food items: Is cancoillotte cheese generally more bitter in taste than tomato?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:05 PM:  Question: This question is about two food items: Is endive salad generally more bitter in taste than pound cake?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:05 PM:  Question: This question is about two food items: Is white sandwich bread with jam generally more bitter in taste than Flamby custard?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:06 PM:  Question: This question is about two food items: Is Bleu d'Auvergne cheese with bread generally more bitter in taste than tomato with salt?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:06 PM:  Question: This question is about two food items: Is rusk with jam generally more bitter in taste than stuffed salty pancake?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:07 PM:  Question: This question is about two food items: Is brie cheese generally more bitter in taste than latte without sugar?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:08 PM:  Question: This question is about two food items: Is green beans  generally more bitter in taste than sauerkraut?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:08 PM:  Question: This question is about two food items: Is alcohol-free beer  generally more bitter in taste than martini?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:09 PM:  Question: This question is about two food items: Is endives with ham generally more bitter in taste than beef bourguignon?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:09 PM:  Question: This question is about two food items: Is langres cheese generally more bitter in taste than tomme de vache cheese?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:10 PM:  Question: This question is about two food items: Is green olives generally more bitter in taste than avocado with lemon juice?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:11 PM:  Question: This question is about two food items: Is muskmelon  generally more bitter in taste than white chocolate?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:11 PM:  Question: This question is about two food items: Is oysters with lemon juice generally more bitter in taste than walnut bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:12 PM:  Question: This question is about two food items: Is flavoured tea with sugar generally more bitter in taste than turkey with gravy?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:12 PM:  Question: This question is about two food items: Is white sandwich bread with jam generally more bitter in taste than saint-agur cheese with bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:13 PM:  Question: This question is about two food items: Is tomme de brebis cheese generally more bitter in taste than whole wheat sandwich bread with Nutella spread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:14 PM:  Question: This question is about two food items: Is mortadella generally more bitter in taste than sauerkraut?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:14 PM:  Question: This question is about two food items: Is  canned tuna with vinaigrette generally more bitter in taste than tiramisu?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:15 PM:  Question: This question is about two food items: Is camembert cheese generally more bitter in taste than white sandwich bread with jam?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:15 PM:  Question: This question is about two food items: Is salad with vinaigrette generally more bitter in taste than Babybel cheese?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:16 PM:  Question: This question is about two food items: Is grapefruit juice generally more bitter in taste than semi-skimmed cow's milk ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:16 PM:  Question: This question is about two food items: Is tomato with salt generally more bitter in taste than plain yogurt?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:17 PM:  Question: This question is about two food items: Is roast beef  generally more bitter in taste than turkey with gravy?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:18 PM:  Question: This question is about two food items: Is coffee with sugar generally more bitter in taste than tripe?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:19 PM:  Question: This question is about two food items: Is donut generally more bitter in taste than grapefruit with sugar?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:19 PM:  Question: This question is about two food items: Is langres cheese generally more bitter in taste than pasta with olive oil and cheese?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:20 PM:  Question: This question is about two food items: Is grilled whiting  generally more bitter in taste than Babybel cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:21 PM:  Question: This question is about two food items: Is fruit soda generally more bitter in taste than strawberry jam?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:21 PM:  Question: This question is about two food items: Is smoked salmon  generally more bitter in taste than stuffed salty pancake?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:22 PM:  Question: This question is about two food items: Is semi-skimmed cow's milk  generally more bitter in taste than brie cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:22 PM:  Question: This question is about two food items: Is sweet corn with vinaigrette generally more bitter in taste than green olives?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:23 PM:  Question: This question is about two food items: Is cocktail with alcohol generally more bitter in taste than mousse and liégeois with caramel?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:23 PM:  Question: This question is about two food items: Is paella generally more bitter in taste than smoked salmon ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:24 PM:  Question: This question is about two food items: Is tea with sugar  generally more bitter in taste than salad with vinaigrette?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:24 PM:  Question: This question is about two food items: Is tea with sugar  generally more bitter in taste than rabbit with gravy?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:24 PM:  Number of validation datapoints processed = 150, Accuracy till now is 56.666666666666664
INFO 05/17/2025 10:34:25 PM:  Question: This question is about two food items: Is white rice generally more bitter in taste than orange juice?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:26 PM:  Question: This question is about two food items: Is mimolette cheese generally more bitter in taste than coffee with sugar?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:26 PM:  Question: This question is about two food items: Is mixed salads generally more bitter in taste than rillettes fish?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:27 PM:  Question: This question is about two food items: Is beef bourguignon generally more bitter in taste than coulommiers cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:27 PM:  Question: This question is about two food items: Is blackberries with sugar and cream generally more bitter in taste than rusk with butter?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:28 PM:  Question: This question is about two food items: Is fried trout  generally more bitter in taste than strawberry with sugar?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:28 PM:  Question: This question is about two food items: Is mortadella generally more bitter in taste than coffee with sugar?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:29 PM:  Question: This question is about two food items: Is rillettes fish generally more bitter in taste than whole wheat bread with jam?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:30 PM:  Question: This question is about two food items: Is alcohol-free beer  generally more bitter in taste than white rice?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:30 PM:  Question: This question is about two food items: Is radish with salt and butter generally more bitter in taste than endives with ham?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:31 PM:  Question: This question is about two food items: Is litchi  generally more bitter in taste than avocado with lemon juice?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:31 PM:  Question: This question is about two food items: Is mortadella generally more bitter in taste than white bread with butter?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:32 PM:  Question: This question is about two food items: Is smoked ham generally more bitter in taste than provolone cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:33 PM:  Question: This question is about two food items: Is grapefruit generally more bitter in taste than dark chocolate?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:34 PM:  Question: This question is about two food items: Is sweet corn with vinaigrette generally more bitter in taste than red mullet?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:34 PM:  Question: This question is about two food items: Is bun with bitter orange marmelade generally more bitter in taste than  canned tuna with vinaigrette?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:35 PM:  Question: This question is about two food items: Is squid generally more bitter in taste than roast beef ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:35 PM:  Question: This question is about two food items: Is mousse and liégeois with caramel generally more bitter in taste than foie gras?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:36 PM:  Question: This question is about two food items: Is tiramisu generally more bitter in taste than expresso coffee?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:36 PM:  Question: This question is about two food items: Is flavoured tea without sugar generally more bitter in taste than Bleu d'Auvergne cheese with bread?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:37 PM:  Question: This question is about two food items: Is whole wheat bread generally more bitter in taste than blackberries with sugar and cream?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:38 PM:  Question: This question is about two food items: Is salsify generally more bitter in taste than radish with salt?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:38 PM:  Question: This question is about two food items: Is tapenade generally more bitter in taste than plaice with lemon juice?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:39 PM:  Question: This question is about two food items: Is flavoured light yogurt with sugar generally more bitter in taste than donut?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:39 PM:  Question: This question is about two food items: Is strawberry jam generally more bitter in taste than mimolette cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:41 PM:  Question: This question is about two food items: Is white rice generally more bitter in taste than roquefort cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:41 PM:  Question: This question is about two food items: Is tomato generally more bitter in taste than mushrooms with sauce?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:42 PM:  Question: This question is about two food items: Is fresh goat cheese with bread generally more bitter in taste than vacherin cheese with bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:42 PM:  Question: This question is about two food items: Is stuffed salty pancake generally more bitter in taste than nectarine?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:43 PM:  Question: This question is about two food items: Is celeriac remoulade generally more bitter in taste than flavoured tea with sugar?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:43 PM:  Question: This question is about two food items: Is mushrooms with sauce generally more bitter in taste than grapefruit juice?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:44 PM:  Question: This question is about two food items: Is steamed whiting  generally more bitter in taste than latte without sugar?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:44 PM:  Question: This question is about two food items: Is white sandwich bread with Nutella spread generally more bitter in taste than bun with bitter orange marmelade?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:45 PM:  Question: This question is about two food items: Is white rice with tomato sauce generally more bitter in taste than alcohol-free beer ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:46 PM:  Question: This question is about two food items: Is brie cheese generally more bitter in taste than mix fruits stewed?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:46 PM:  Question: This question is about two food items: Is mix fruits stewed generally more bitter in taste than strawberry with sugar?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:47 PM:  Question: This question is about two food items: Is artichoke with vinaigrette generally more bitter in taste than zander?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:47 PM:  Question: This question is about two food items: Is muskmelon  generally more bitter in taste than martini?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:48 PM:  Question: This question is about two food items: Is radish generally more bitter in taste than mushrooms with sauce?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:49 PM:  Question: This question is about two food items: Is wheat Ebly generally more bitter in taste than tomme de vache cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:49 PM:  Question: This question is about two food items: Is radish generally more bitter in taste than white bread with jam?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:50 PM:  Question: This question is about two food items: Is avocado with lemon juice generally more bitter in taste than white rice with tomato sauce?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:51 PM:  Question: This question is about two food items: Is  canned tuna with vinaigrette generally more bitter in taste than taboulé?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:51 PM:  Question: This question is about two food items: Is wholegrain bread with butter generally more bitter in taste than provolone cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:52 PM:  Question: This question is about two food items: Is strong lager generally more bitter in taste than oysters without lemon juice?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:53 PM:  Question: This question is about two food items: Is zucchini generally more bitter in taste than clementine?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:53 PM:  Question: This question is about two food items: Is gorgonzola cheese generally more bitter in taste than semi-skimmed cow's milk ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:54 PM:  Question: This question is about two food items: Is tapenade generally more bitter in taste than salad with vinaigrette?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:34:55 PM:  Question: This question is about two food items: Is coffee with sugar generally more bitter in taste than white sandwich bread with jam?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:56 PM:  Question: This question is about two food items: Is whole wheat sandwich bread with Nutella spread generally more bitter in taste than braised endive ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:56 PM:  Number of validation datapoints processed = 200, Accuracy till now is 60.0
INFO 05/17/2025 10:34:57 PM:  Question: This question is about two food items: Is salted butter caramel generally more bitter in taste than frisée salad with vinaigrette?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:57 PM:  Question: This question is about two food items: Is roast turkey  generally more bitter in taste than zucchini?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:58 PM:  Question: This question is about two food items: Is munster cheese generally more bitter in taste than turkey with gravy?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:34:58 PM:  Question: This question is about two food items: Is nectarine generally more bitter in taste than celeriac remoulade?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:59 PM:  Question: This question is about two food items: Is roast beef  generally more bitter in taste than dark chocolate?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:34:59 PM:  Question: This question is about two food items: Is redcurrant juice generally more bitter in taste than fruit soda?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:35:00 PM:  Question: This question is about two food items: Is hard boiled eggs with salt generally more bitter in taste than salted butter caramel?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:35:00 PM:  Question: This question is about two food items: Is cola soda generally more bitter in taste than toulouse sausage?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:35:01 PM:  Question: This question is about two food items: Is rabbit with gravy generally more bitter in taste than white bread with butter?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:35:01 PM:  Question: This question is about two food items: Is flavoured tea with sugar generally more bitter in taste than Babybel cheese?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:35:02 PM:  Question: This question is about two food items: Is salad with vinaigrette generally more bitter in taste than whole wheat bread with jam?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 10:35:03 PM:  Question: This question is about two food items: Is orange juice generally more bitter in taste than white rice?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 10:35:03 PM:  Question: This question is about two food items: Is light lager generally more bitter in taste than white rice with tomato sauce?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 10:35:04 PM:  Question: This question is about two food items: Is flavoured light yogurt drink generally more bitter in taste than pasta with olive oil and cheese?, Answer: Yes, Prediction: No, Response: No
