INFO 05/17/2025 11:05:19 PM:  OpenAI model is set to gpt-4.1-2025-04-14
INFO 05/17/2025 11:05:19 PM:  Validation file is set to /home/nitesh/research/conceptual-spaces/data/easy_test_tastes_2040.jsonl
INFO 05/17/2025 11:05:19 PM:  Question: This question is about two food items: Is mix fruits stewed generally sweeter in taste than tartiflette ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:33 PM:  Question: This question is about two food items: Is hard boiled eggs with vinaigrette generally sourer in taste than syrup with water?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:33 PM:  Question: This question is about two food items: Is samosas generally sourer in taste than endives with ham?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:15:34 PM:  Question: This question is about two food items: Is petit suisse with sugar and cream generally sourer in taste than saint-agur cheese with bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:15:35 PM:  Question: This question is about two food items: Is flavoured water with lemon juice generally sourer in taste than asparagus with mayonnaise?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:35 PM:  Number of validation datapoints processed = 200, Accuracy till now is 70.0
INFO 05/17/2025 11:15:36 PM:  Question: This question is about two food items: Is fruit soda generally sourer in taste than tea?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:37 PM:  Question: This question is about two food items: Is cola soda generally sourer in taste than fried anchovies?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:15:37 PM:  Question: This question is about two food items: Is orange juice generally sourer in taste than radish with salt?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:38 PM:  Question: This question is about two food items: Is rye bread with butter generally sourer in taste than faisselle?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:15:38 PM:  Question: This question is about two food items: Is white rice with tomato sauce generally sourer in taste than mushrooms with sauce?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:15:39 PM:  Question: This question is about two food items: Is sangria cocktail generally sourer in taste than radish with salt and butter?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:15:40 PM:  Question: This question is about two food items: Is red wine  generally sourer in taste than spring rolls?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:41 PM:  Question: This question is about two food items: Is syrup with water generally sourer in taste than tomme de vache cheese?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:15:41 PM:  Question: This question is about two food items: Is saint-félicien cheese generally sourer in taste than bulgur?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:42 PM:  Question: This question is about two food items: Is grapefruit with sugar generally sourer in taste than vanilla custard?, Answer: Yes, Prediction: Yes, Response: Yes.
INFO 05/17/2025 11:15:43 PM:  Question: This question is about two food items: Is tea generally sourer in taste than semolina pudding?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:15:44 PM:  Question: This question is about two food items: Is fruit tart generally sourer in taste than flavoured tea with sugar?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:15:44 PM:  Question: This question is about two food items: Is strong lager generally sourer in taste than blueberry jam?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:15:45 PM:  Question: This question is about two food items: Is raspberry generally sourer in taste than pasta with cheese and tomato sauce?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:46 PM:  Question: This question is about two food items: Is endive salad generally sourer in taste than Vache-qui-rit cheese?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:46 PM:  Question: This question is about two food items: Is sauerkraut generally sourer in taste than tea with sugar ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:47 PM:  Question: This question is about two food items: Is  canned tuna with vinaigrette generally sourer in taste than frisée salad with vinaigrette?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:15:48 PM:  Question: This question is about two food items: Is fried trout  generally sourer in taste than munster cheese?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:15:49 PM:  Question: This question is about two food items: Is canned mackerel  generally sourer in taste than ham with parsley?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:15:50 PM:  Question: This question is about two food items: Is zucchini generally sourer in taste than strawberry ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:15:51 PM:  Question: This question is about two food items: Is toast with butter and jam generally sourer in taste than strong lager?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:15:51 PM:  Question: This question is about two food items: Is white sausage generally sourer in taste than wholegrain bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:15:52 PM:  Question: This question is about two food items: Is sticks and pretzels generally sourer in taste than braised endive ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:15:52 PM:  Question: This question is about two food items: Is potatoes with mayonnaise generally sourer in taste than chicken cutlet?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:53 PM:  Question: This question is about two food items: Is sweet pancake with sugar generally sourer in taste than stewed rhubarb ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:15:54 PM:  Question: This question is about two food items: Is nectarine generally sourer in taste than latte with sugar?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:54 PM:  Question: This question is about two food items: Is cooked ham with gherkin generally sourer in taste than wholegrain bread?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:55 PM:  Question: This question is about two food items: Is faisselle generally sourer in taste than saint-agur cheese?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:55 PM:  Question: This question is about two food items: Is pâtés generally sourer in taste than semolina?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:15:56 PM:  Question: This question is about two food items: Is whisky generally sourer in taste than taboulé?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:15:56 PM:  Question: This question is about two food items: Is coffee with sugar generally sourer in taste than gouda cheese?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:15:58 PM:  Question: This question is about two food items: Is tomato with salt and olive oil generally sourer in taste than hard boiled eggs with vinaigrette?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:58 PM:  Question: This question is about two food items: Is tomato with vinaigrette generally sourer in taste than petit suisse with sugar ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:59 PM:  Question: This question is about two food items: Is faisselle generally sourer in taste than semolina pudding?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:15:59 PM:  Question: This question is about two food items: Is merguez sausage generally sourer in taste than white sandwich bread with jam?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:00 PM:  Question: This question is about two food items: Is petit suisse with sugar and cream generally sourer in taste than stewed rhubarb ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:01 PM:  Question: This question is about two food items: Is canned mackerel  generally sourer in taste than soft boiled eggs?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:01 PM:  Question: This question is about two food items: Is sauterne wines generally sourer in taste than grilled sole ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:02 PM:  Question: This question is about two food items: Is wholegrain bread with butter generally sourer in taste than green beans with salt?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:02 PM:  Question: This question is about two food items: Is vegetable gratin generally sourer in taste than squid?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:03 PM:  Question: This question is about two food items: Is sweet pancake with Nutella spread generally sourer in taste than zander?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:03 PM:  Question: This question is about two food items: Is croissant generally sourer in taste than blackcurrant ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:04 PM:  Question: This question is about two food items: Is Kiri cheese generally sourer in taste than strawberry ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:05 PM:  Question: This question is about two food items: Is whole wheat bread with jam generally sourer in taste than plain yogurt?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:05 PM:  Question: This question is about two food items: Is potatoes with mayonnaise generally sourer in taste than tomato soup?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:06 PM:  Question: This question is about two food items: Is spinach with cream generally sourer in taste than soft boiled eggs?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:06 PM:  Question: This question is about two food items: Is apple generally sourer in taste than rillettes fish?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:08 PM:  Question: This question is about two food items: Is raspberry generally sourer in taste than sweet cookies with fruits?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:08 PM:  Question: This question is about two food items: Is soft boiled eggs generally sourer in taste than saint-agur cheese with bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:09 PM:  Question: This question is about two food items: Is stuffed veal generally sourer in taste than mixed salad starch based with cold cuts?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:09 PM:  Number of validation datapoints processed = 250, Accuracy till now is 68.4
INFO 05/17/2025 11:16:10 PM:  Question: This question is about two food items: Is fromage blanc with fruits generally sourer in taste than red wine ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:10 PM:  Question: This question is about two food items: Is blueberry jam generally sourer in taste than herb teas with sugar?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:11 PM:  Question: This question is about two food items: Is quiches generally sourer in taste than risotto?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:11 PM:  Question: This question is about two food items: Is white rice with tomato sauce generally sourer in taste than lemon?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:12 PM:  Question: This question is about two food items: Is stewed peach  generally sourer in taste than mixed salads?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:13 PM:  Question: This question is about two food items: Is stewed apricots generally sourer in taste than tomme de vache cheese?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:13 PM:  Question: This question is about two food items: Is steamed whiting  generally sourer in taste than flavoured water with lemon juice?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:14 PM:  Question: This question is about two food items: Is pork with gravy generally sourer in taste than potatoes with ketchup?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:15 PM:  Question: This question is about two food items: Is braised endive  generally sourer in taste than latte with sugar?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:15 PM:  Question: This question is about two food items: Is blackcurrant  generally sourer in taste than braised endive ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:16 PM:  Question: This question is about two food items: Is redcurrant generally sourer in taste than saint-félicien cheese?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:17 PM:  Question: This question is about two food items: Is asparagus with mayonnaise generally sourer in taste than pasta with cheese and tomato sauce?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:17 PM:  Question: This question is about two food items: Is whole wheat sandwich bread with Nutella spread generally sourer in taste than braised endive ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:18 PM:  Question: This question is about two food items: Is munster cheese generally sourer in taste than strawberry with lemon juice?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:19 PM:  Question: This question is about two food items: Is stuffed veal generally sourer in taste than grapefruit with sugar?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:20 PM:  Question: This question is about two food items: Is mushrooms with sauce generally sourer in taste than sweet cookies with fruits?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:21 PM:  Question: This question is about two food items: Is sweet pancake with stewed fruits generally sourer in taste than radish with salt?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:23 PM:  Question: This question is about two food items: Is grapefruit generally sourer in taste than strawberry with cream and sugar?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:23 PM:  Question: This question is about two food items: Is whisky generally sourer in taste than saint-agur cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:24 PM:  Question: This question is about two food items: Is tomato with vinaigrette and mozzarella generally sourer in taste than radish with salt and butter?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:25 PM:  Question: This question is about two food items: Is sauerkraut generally sourer in taste than pineapple?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:26 PM:  Question: This question is about two food items: Is roast beef  generally sourer in taste than saint-agur cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:26 PM:  Question: This question is about two food items: Is Vache-qui-rit cheese generally sourer in taste than whisky?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:27 PM:  Question: This question is about two food items: Is canned mackerel  generally sourer in taste than tomato with salt and olive oil?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:28 PM:  Question: This question is about two food items: Is grapefruit with sugar generally sourer in taste than white sausage?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:28 PM:  Question: This question is about two food items: Is semolina pudding generally sourer in taste than rye bread with butter?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:29 PM:  Question: This question is about two food items: Is dark chocolate generally sourer in taste than rillettes pork ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:30 PM:  Question: This question is about two food items: Is morbier cheese generally sourer in taste than potatoes with mayonnaise?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:30 PM:  Question: This question is about two food items: Is potatoes with salt generally sourer in taste than paella?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:31 PM:  Question: This question is about two food items: Is marinated bell pepper  generally sourer in taste than shrimp with mayonnaise?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:32 PM:  Question: This question is about two food items: Is pomelo  generally sourer in taste than potatoes with salt?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:33 PM:  Question: This question is about two food items: Is tomato with salt and olive oil generally sourer in taste than semolina pudding?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:33 PM:  Question: This question is about two food items: Is potatoes with mayonnaise generally sourer in taste than pomelo ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:34 PM:  Question: This question is about two food items: Is braised endive  generally sourer in taste than raspberry?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:35 PM:  Question: This question is about two food items: Is pasta with gravy generally sourer in taste than wheat Ebly?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:35 PM:  Question: This question is about two food items: Is grilled sole  generally sourer in taste than hard boiled eggs with vinaigrette?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:36 PM:  Question: This question is about two food items: Is sweet pancake with stewed fruits generally sourer in taste than tartiflette ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:37 PM:  Question: This question is about two food items: Is sour fruit candy generally sourer in taste than apple juice?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:37 PM:  Question: This question is about two food items: Is gouda cheese generally sourer in taste than grapefruit?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:38 PM:  Question: This question is about two food items: Is tartiflette  generally sourer in taste than pineapple in syrup?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:39 PM:  Question: This question is about two food items: Is chicken cutlet generally sourer in taste than fromage blanc with fruits?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:40 PM:  Question: This question is about two food items: Is turkey with gravy generally sourer in taste than meatballs?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:40 PM:  Question: This question is about two food items: Is breakfast cereals with fruits generally sourer in taste than sweet pancake with stewed fruits?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:41 PM:  Question: This question is about two food items: Is mushrooms with sauce generally sourer in taste than tomme de vache cheese?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:41 PM:  Question: This question is about two food items: Is pineapple in syrup generally sourer in taste than sticks and pretzels?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:42 PM:  Question: This question is about two food items: Is palm hearts with vinaigrette generally sourer in taste than strong lager?, Answer: Yes, Prediction: Yes, Response: Yes.
INFO 05/17/2025 11:16:43 PM:  Question: This question is about two food items: Is dry walnut generally sourer in taste than minced beef patty?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:43 PM:  Question: This question is about two food items: Is dark chocolate generally sourer in taste than blackcurrant ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:44 PM:  Question: This question is about two food items: Is turkey with gravy generally sourer in taste than mixed salads?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:45 PM:  Question: This question is about two food items: Is stewed apricots generally sourer in taste than minced beef patty?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:45 PM:  Number of validation datapoints processed = 300, Accuracy till now is 70.66666666666667
INFO 05/17/2025 11:16:46 PM:  Question: This question is about two food items: Is white rice generally sourer in taste than mashed potatoes with butter?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:46 PM:  Question: This question is about two food items: Is tomato with salt and olive oil generally sourer in taste than vanilla custard?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:47 PM:  Question: This question is about two food items: Is herb teas with sugar generally sourer in taste than faisselle?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:48 PM:  Question: This question is about two food items: Is croissant generally sourer in taste than pork with gravy?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:48 PM:  Question: This question is about two food items: Is steamed whiting  generally sourer in taste than whole wheat bread?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:49 PM:  Question: This question is about two food items: Is mont d'or cheese generally sourer in taste than apple juice?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:50 PM:  Question: This question is about two food items: Is vacherin cheese with bread generally sourer in taste than rillettes pork ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:51 PM:  Question: This question is about two food items: Is pound cake generally sourer in taste than ham with parsley?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:52 PM:  Question: This question is about two food items: Is whole wheat bread generally sourer in taste than potatoes with salt?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:52 PM:  Question: This question is about two food items: Is white rice with salt and fat generally sourer in taste than fried trout ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:53 PM:  Question: This question is about two food items: Is fried anchovies generally sourer in taste than petit suisse with sugar and cream?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:54 PM:  Question: This question is about two food items: Is dry walnut generally sourer in taste than mortadella?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:54 PM:  Question: This question is about two food items: Is rye bread with butter generally sourer in taste than kouign-amann cake?, Answer: Yes, Prediction: Yes, Response: Yes.
INFO 05/17/2025 11:16:55 PM:  Question: This question is about two food items: Is clementine generally sourer in taste than marinated bell pepper ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:16:56 PM:  Question: This question is about two food items: Is white bread with jam generally sourer in taste than braised endive ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:56 PM:  Question: This question is about two food items: Is salad with vinaigrette generally sourer in taste than vegetable gratin?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:57 PM:  Question: This question is about two food items: Is roast beef  generally sourer in taste than sweet flaky cookies?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:58 PM:  Question: This question is about two food items: Is raclette cheese generally sourer in taste than rye bread with butter?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:16:58 PM:  Question: This question is about two food items: Is pineapple generally sourer in taste than cervelas?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:16:59 PM:  Question: This question is about two food items: Is cooked ham with gherkin generally sourer in taste than pineapple juice?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:00 PM:  Question: This question is about two food items: Is nectarine generally sourer in taste than potatoes with salt and dairy fat?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:00 PM:  Question: This question is about two food items: Is canned mackerel  generally sourer in taste than kiwi?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:01 PM:  Question: This question is about two food items: Is shrimp with mayonnaise generally sourer in taste than pasta with olive oil and cheese?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:01 PM:  Question: This question is about two food items: Is boursin cheese generally sourer in taste than petit suisse with sugar and cream?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:02 PM:  Question: This question is about two food items: Is endive salad generally sourer in taste than munster cheese?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:17:03 PM:  Question: This question is about two food items: Is mix vegetables salad generally sourer in taste than mushrooms with sauce?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:03 PM:  Question: This question is about two food items: Is lemon generally sourer in taste than raspberry cake?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:17:04 PM:  Question: This question is about two food items: Is potato gratin  generally sourer in taste than herb teas with sugar?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:05 PM:  Question: This question is about two food items: Is light lager generally sourer in taste than turkey with gravy?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:05 PM:  Question: This question is about two food items: Is herb teas with sugar generally sourer in taste than cooked apple?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:06 PM:  Question: This question is about two food items: Is lemon generally sourer in taste than samosas?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:17:07 PM:  Question: This question is about two food items: Is smoked ham generally sourer in taste than white bread with jam?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:08 PM:  Question: This question is about two food items: Is whole wheat sandwich bread with Nutella spread generally sourer in taste than pomelo ?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:08 PM:  Question: This question is about two food items: Is marinated bell pepper  generally sourer in taste than canned sardines?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:17:09 PM:  Question: This question is about two food items: Is breakfast cereals with fruits generally sourer in taste than apple juice?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:09 PM:  Question: This question is about two food items: Is lemon generally sourer in taste than white sandwich bread with dairy fat?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:17:10 PM:  Question: This question is about two food items: Is ratatouille generally sourer in taste than kiwi?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:11 PM:  Question: This question is about two food items: Is white bread with butter and honey generally sourer in taste than chicken cutlet?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:11 PM:  Question: This question is about two food items: Is waffle with Nutella spread generally sourer in taste than grapefruit with sugar?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:12 PM:  Question: This question is about two food items: Is stuffed veal generally sourer in taste than pasta with olive oil and cheese?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:12 PM:  Final pairwise accuracy for sour taste food item is 71.17647058823529%, Total number of datapoints processed is 340, No answer = 0/340, Validation file = /home/nitesh/research/conceptual-spaces/data/easy_test_tastes_2040.jsonl
INFO 05/17/2025 11:17:12 PM:  Question: This question is about two food items: Is whole wheat bread generally more bitter in taste than toulouse sausage?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:13 PM:  Question: This question is about two food items: Is cola soda generally more bitter in taste than radish?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:14 PM:  Question: This question is about two food items: Is mortadella generally more bitter in taste than white sandwich bread with jam and dairy fat?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:14 PM:  Question: This question is about two food items: Is stuffed puff pastries generally more bitter in taste than walnut bread?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:15 PM:  Question: This question is about two food items: Is grapefruit generally more bitter in taste than coffee with sugar?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:17:16 PM:  Question: This question is about two food items: Is endives with ham generally more bitter in taste than Bleu de Bresse cheese with bread?, Answer: No, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:17:17 PM:  Question: This question is about two food items: Is toulouse sausage generally more bitter in taste than munster cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:18 PM:  Question: This question is about two food items: Is flavoured light yogurt with fruit generally more bitter in taste than green beans ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:18 PM:  Question: This question is about two food items: Is  canned tuna with vinaigrette generally more bitter in taste than munster cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:19 PM:  Question: This question is about two food items: Is fresh goat cheese with bread generally more bitter in taste than clementine?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:20 PM:  Question: This question is about two food items: Is radish with salt and butter generally more bitter in taste than blackberries with sugar and cream?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:21 PM:  Question: This question is about two food items: Is tripe generally more bitter in taste than light lager?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:21 PM:  Question: This question is about two food items: Is orange juice generally more bitter in taste than avocado with lemon juice?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:22 PM:  Question: This question is about two food items: Is tomato with mayonnaise generally more bitter in taste than clementine?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:22 PM:  Question: This question is about two food items: Is steamed whiting  generally more bitter in taste than cola soda?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:23 PM:  Question: This question is about two food items: Is stuffed puff pastries generally more bitter in taste than hard boiled eggs with salt?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:24 PM:  Question: This question is about two food items: Is cancoillotte cheese generally more bitter in taste than mont d'or cheese?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:25 PM:  Question: This question is about two food items: Is green olives generally more bitter in taste than semi-skimmed cow's milk ?, Answer: Yes, Prediction: Yes, Response: Yes
INFO 05/17/2025 11:17:26 PM:  Question: This question is about two food items: Is wheat Ebly generally more bitter in taste than lambic beer?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:26 PM:  Question: This question is about two food items: Is tomme de brebis cheese generally more bitter in taste than roast turkey ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:27 PM:  Question: This question is about two food items: Is mix fruits stewed generally more bitter in taste than lambic beer?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:27 PM:  Question: This question is about two food items: Is walnut bread generally more bitter in taste than artichoke with vinaigrette?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:28 PM:  Question: This question is about two food items: Is rabbit with gravy generally more bitter in taste than roast pork ?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:29 PM:  Question: This question is about two food items: Is grilled whiting  generally more bitter in taste than gnocchi?, Answer: Yes, Prediction: No, Response: No
INFO 05/17/2025 11:17:30 PM:  Question: This question is about two food items: Is potatoes with salt generally more bitter in taste than sweet corn with vinaigrette?, Answer: No, Prediction: No, Response: No
INFO 05/17/2025 11:17:30 PM:  Question: This question is about two food items: Is sweet corn with vinaigrette generally more bitter in taste than alcohol-free beer ?, Answer: No, Prediction: No, Response: No
